"question_id","case_id","image_id","image_path","primary_type","subtype","difficulty","question_en","question_zh","answer","answer_type"
"qa_v6f_002045","img_0204","train__d1_autockt_-471_png.rf.0f9b21fe1b17e784d8b1e3fb74f96af8","images/img_0204.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the 1st resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到从左到右第1个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001699","img_0118","train__d1_autockt_-472_png.rf.ff1921e9a801051dc67ec8c3a80df8f8","images/img_0118.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st resistor from the left to the 2nd current source from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电阻到从左到右第2个电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001989","img_0118","train__d1_autockt_-472_png.rf.ff1921e9a801051dc67ec8c3a80df8f8","images/img_0118.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st resistor from the left to the capacitor in the diagram, how many components are included when both the start and end components are counted?","从从左到右第1个电阻到图中的电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000064","img_0096","train__d1_autockt_-473_png.rf.90412134f4599a57fff8d229cd77b1fc","images/img_0096.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st inductor from the left to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电感到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000872","img_0096","train__d1_autockt_-473_png.rf.90412134f4599a57fff8d229cd77b1fc","images/img_0096.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st inductor from the left to the 2nd resistor from the left, how many components are included when both the start and end components are counted?","从从左到右第1个电感到从左到右第2个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000640","img_0232","train__d1_autockt_-481_png.rf.2709a59e78f86eb28d160132a282d50b","images/img_0232.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st inductor from the top to the voltage source in the diagram, how many components are included when both the start and end components are counted?","从从上到下第1个电感到图中的电压源的最短元件路径中，若包含起点和终点，共有几个元件？","4","number"
"qa_v6f_002302","img_0232","train__d1_autockt_-481_png.rf.2709a59e78f86eb28d160132a282d50b","images/img_0232.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001277","img_0205","train__d1_autockt_-484_png.rf.b27aeab8d49e3cb6b5d5f0cf628d9d25","images/img_0205.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 2nd capacitor from the left to the 3rd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第2个电容到从左到右第3个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001843","img_0205","train__d1_autockt_-484_png.rf.b27aeab8d49e3cb6b5d5f0cf628d9d25","images/img_0205.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd capacitor from the left to the 1st capacitor from the left, how many components are included when both the start and end components are counted?","从从左到右第2个电容到从左到右第1个电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002399","img_0205","train__d1_autockt_-484_png.rf.b27aeab8d49e3cb6b5d5f0cf628d9d25","images/img_0205.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd capacitor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第2个电容到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_000145","img_0309","train__d1_autockt_-487_png.rf.3b4abde3b8fcf0e86ef93e33ac8ba3bc","images/img_0309.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the capacitor in the diagram to the 3rd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电容到从左到右第3个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000469","img_0309","train__d1_autockt_-487_png.rf.3b4abde3b8fcf0e86ef93e33ac8ba3bc","images/img_0309.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000921","img_0295","train__d1_autockt_-488_png.rf.304ca500af3dea19bf4afc717b46b25f","images/img_0295.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 2nd resistor from the left to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第2个电阻到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001001","img_0295","train__d1_autockt_-488_png.rf.304ca500af3dea19bf4afc717b46b25f","images/img_0295.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd resistor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第2个电阻到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_001415","img_0295","train__d1_autockt_-488_png.rf.304ca500af3dea19bf4afc717b46b25f","images/img_0295.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_002374","img_0295","train__d1_autockt_-488_png.rf.304ca500af3dea19bf4afc717b46b25f","images/img_0295.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 2nd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电压源到从左到右第2个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001020","img_0054","train__d1_autockt_-496_png.rf.3857766abc4a8741b932c14b4ce1ccf2","images/img_0054.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st resistor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第1个电阻到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_001413","img_0054","train__d1_autockt_-496_png.rf.3857766abc4a8741b932c14b4ce1ccf2","images/img_0054.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st resistor from the left to the capacitor in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电阻到图中的电容的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","2","number"
"qa_v6f_001844","img_0054","train__d1_autockt_-496_png.rf.3857766abc4a8741b932c14b4ce1ccf2","images/img_0054.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the current source in the diagram to the capacitor in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电流源到图中的电容的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000156","img_0112","train__d1_autockt_-497_png.rf.6781ee0e9dcf16ea6f1142267d01298d","images/img_0112.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the capacitor in the diagram to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电容到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_002145","img_0112","train__d1_autockt_-497_png.rf.6781ee0e9dcf16ea6f1142267d01298d","images/img_0112.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st resistor from the left to the 3rd resistor from the left, how many components are included when both the start and end components are counted?","从从左到右第1个电阻到从左到右第3个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000579","img_0339","train__d1_autockt_-49_png.rf.7d0639fa22c051578ab82d8f1f4e2cf9","images/img_0339.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 3rd resistor from the left to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第3个电阻到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001356","img_0339","train__d1_autockt_-49_png.rf.7d0639fa22c051578ab82d8f1f4e2cf9","images/img_0339.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st capacitor from the left to the 3rd resistor from the left, how many components are included when both the start and end components are counted?","从从左到右第1个电容到从左到右第3个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_000271","img_0147","train__d1_autockt_-502_png.rf.fbc5dea95acccca5927e3aed43e5fe2c","images/img_0147.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the inductor in the diagram to the 1st resistor from the top, how many components are included when both the start and end components are counted?","从图中的电感到从上到下第1个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001493","img_0147","train__d1_autockt_-502_png.rf.fbc5dea95acccca5927e3aed43e5fe2c","images/img_0147.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the inductor in the diagram to the 1st resistor from the top, how many intermediate components must be traversed, excluding the start and end components?","从图中的电感到从上到下第1个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_002125","img_0147","train__d1_autockt_-502_png.rf.fbc5dea95acccca5927e3aed43e5fe2c","images/img_0147.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st resistor from the top to the capacitor in the diagram, how many components are included when both the start and end components are counted?","从从上到下第1个电阻到图中的电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001426","img_0250","train__d1_autockt_-506_png.rf.e6677a083db0a858123450b0ca7c342c","images/img_0250.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the inductor in the diagram to the capacitor in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电感到图中的电容的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_002250","img_0250","train__d1_autockt_-506_png.rf.e6677a083db0a858123450b0ca7c342c","images/img_0250.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the capacitor in the diagram, how many components are included when both the start and end components are counted?","从图中的电压源到图中的电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000221","img_0121","train__d1_autockt_-507_png.rf.385d15eba96c4ea635398ce9db6529a5","images/img_0121.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the current source in the diagram to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电流源到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000370","img_0121","train__d1_autockt_-507_png.rf.385d15eba96c4ea635398ce9db6529a5","images/img_0121.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 3rd resistor from the left to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第3个电阻到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_000500","img_0121","train__d1_autockt_-507_png.rf.385d15eba96c4ea635398ce9db6529a5","images/img_0121.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd resistor from the left to the capacitor in the diagram, how many components are included when both the start and end components are counted?","从从左到右第2个电阻到图中的电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001590","img_0121","train__d1_autockt_-507_png.rf.385d15eba96c4ea635398ce9db6529a5","images/img_0121.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 3rd resistor from the left to the 2nd resistor from the left, how many components are included when both the start and end components are counted?","从从左到右第3个电阻到从左到右第2个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_000036","img_0037","train__d1_autockt_-508_png.rf.9a8c1f8178dddd53d74d32f7c105055f","images/img_0037.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the current source in the diagram to the 3rd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电流源到从左到右第3个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002065","img_0037","train__d1_autockt_-508_png.rf.9a8c1f8178dddd53d74d32f7c105055f","images/img_0037.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the capacitor in the diagram to the 3rd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电容到从左到右第3个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001605","img_0392","train__d1_autockt_-50_png.rf.42967ff493a23b07b721c035ba221696","images/img_0392.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the 3rd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到从左到右第3个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_002206","img_0392","train__d1_autockt_-50_png.rf.42967ff493a23b07b721c035ba221696","images/img_0392.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the current source in the diagram to the 4th resistor from the left, how many components are included when both the start and end components are counted?","从图中的电流源到从左到右第4个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","4","number"
"qa_v6f_002095","img_0135","train__d1_autockt_-514_png.rf.f3e0d72fa9948e88072570fb7683f175","images/img_0135.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd inductor from the top to the 1st resistor from the left, how many components are included when both the start and end components are counted?","从从上到下第2个电感到从左到右第1个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002207","img_0135","train__d1_autockt_-514_png.rf.f3e0d72fa9948e88072570fb7683f175","images/img_0135.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st inductor from the top to the 2nd inductor from the top, how many components are included when both the start and end components are counted?","从从上到下第1个电感到从上到下第2个电感的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_002231","img_0135","train__d1_autockt_-514_png.rf.f3e0d72fa9948e88072570fb7683f175","images/img_0135.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st inductor from the top to the 1st resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从上到下第1个电感到从左到右第1个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000189","img_0234","train__d1_autockt_-515_png.rf.b6bc962b2a68545c50e486277ef4d8f5","images/img_0234.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 2nd resistor from the left to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第2个电阻到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001427","img_0234","train__d1_autockt_-515_png.rf.b6bc962b2a68545c50e486277ef4d8f5","images/img_0234.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd resistor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第2个电阻到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_001437","img_0234","train__d1_autockt_-515_png.rf.b6bc962b2a68545c50e486277ef4d8f5","images/img_0234.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st inductor from the left to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电感到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000256","img_0063","train__d1_autockt_-520_png.rf.b8e3e853af5b921647cdc0ed5fb21308","images/img_0063.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 3rd resistor from the left to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第3个电阻到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_002303","img_0063","train__d1_autockt_-520_png.rf.b8e3e853af5b921647cdc0ed5fb21308","images/img_0063.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 3rd resistor from the left to the 2nd resistor from the left, how many components are included when both the start and end components are counted?","从从左到右第3个电阻到从左到右第2个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001374","img_0342","train__d1_autockt_-522_png.rf.198b484cab8511aa4ba12a4ee9ba99a9","images/img_0342.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 3rd resistor from the top to the 1st resistor from the top, how many components are included when both the start and end components are counted?","从从上到下第3个电阻到从上到下第1个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_000272","img_0091","train__d1_autockt_-526_png.rf.972c85876b6e2ef1bcb8234f3b87aec3","images/img_0091.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the inductor in the diagram to the voltage source in the diagram, how many components are included when both the start and end components are counted?","从图中的电感到图中的电压源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_000372","img_0091","train__d1_autockt_-526_png.rf.972c85876b6e2ef1bcb8234f3b87aec3","images/img_0091.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the inductor in the diagram to the voltage source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电感到图中的电压源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001939","img_0195","train__d1_autockt_-529_png.rf.6f7b1413eb298cbf4a8d1d7480b71b46","images/img_0195.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st resistor from the top to the current source in the diagram, how many components are included when both the start and end components are counted?","从从上到下第1个电阻到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002078","img_0195","train__d1_autockt_-529_png.rf.6f7b1413eb298cbf4a8d1d7480b71b46","images/img_0195.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the capacitor in the diagram to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电容到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_000387","img_0218","train__d1_autockt_-530_png.rf.372fa3f0ed5af7b9ef57e620223aaef1","images/img_0218.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the capacitor in the diagram to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电容到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001577","img_0218","train__d1_autockt_-530_png.rf.372fa3f0ed5af7b9ef57e620223aaef1","images/img_0218.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 1st resistor from the left, how many components are included when both the start and end components are counted?","从图中的电压源到从左到右第1个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002114","img_0218","train__d1_autockt_-530_png.rf.372fa3f0ed5af7b9ef57e620223aaef1","images/img_0218.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the inductor in the diagram to the 1st resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电感到从左到右第1个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_000111","img_0106","train__d1_autockt_-535_png.rf.9153b1dc9dda171b9a0812795e7e719e","images/img_0106.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st current source from the left to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电流源到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001122","img_0106","train__d1_autockt_-535_png.rf.9153b1dc9dda171b9a0812795e7e719e","images/img_0106.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st current source from the left to the 2nd current source from the left, how many components are included when both the start and end components are counted?","从从左到右第1个电流源到从左到右第2个电流源的最短元件路径中，若包含起点和终点，共有几个元件？","4","number"
"qa_v6f_001274","img_0106","train__d1_autockt_-535_png.rf.9153b1dc9dda171b9a0812795e7e719e","images/img_0106.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st current source from the left to the 2nd current source from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电流源到从左到右第2个电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","2","number"
"qa_v6f_001613","img_0106","train__d1_autockt_-535_png.rf.9153b1dc9dda171b9a0812795e7e719e","images/img_0106.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd resistor from the left to the 2nd current source from the left, how many components are included when both the start and end components are counted?","从从左到右第2个电阻到从左到右第2个电流源的最短元件路径中，若包含起点和终点，共有几个元件？","5","number"
"qa_v6f_000087","img_0367","train__d1_autockt_-537_png.rf.6ee6497275122beda6a37704f5429c2e","images/img_0367.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 2nd resistor from the left to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第2个电阻到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001061","img_0367","train__d1_autockt_-537_png.rf.6ee6497275122beda6a37704f5429c2e","images/img_0367.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st resistor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第1个电阻到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002268","img_0367","train__d1_autockt_-537_png.rf.6ee6497275122beda6a37704f5429c2e","images/img_0367.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd resistor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第2个电阻到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_001770","img_0288","train__d1_autockt_-547_png.rf.f0472340e4dc77478687a06623d1f513","images/img_0288.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 1st inductor from the left to the current source in the diagram, how many components are included when both the start and end components are counted?","从从左到右第1个电感到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000233","img_0212","train__d1_autockt_-548_png.rf.f5b166f27579b51d690243d9b81690a0","images/img_0212.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st resistor from the left to the capacitor in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电阻到图中的电容的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_000277","img_0212","train__d1_autockt_-548_png.rf.f5b166f27579b51d690243d9b81690a0","images/img_0212.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 3rd resistor from the left to the capacitor in the diagram, how many components are included when both the start and end components are counted?","从从左到右第3个电阻到图中的电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000070","img_0126","train__d1_autockt_-554_png.rf.4cccaa0ae853ff949527efe4e1892456","images/img_0126.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 1st resistor from the top, how many components are included when both the start and end components are counted?","从图中的电压源到从上到下第1个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_000368","img_0126","train__d1_autockt_-554_png.rf.4cccaa0ae853ff949527efe4e1892456","images/img_0126.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 3rd resistor from the top to the 1st resistor from the top, how many intermediate components must be traversed, excluding the start and end components?","从从上到下第3个电阻到从上到下第1个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","0","number"
"qa_v6f_001416","img_0126","train__d1_autockt_-554_png.rf.4cccaa0ae853ff949527efe4e1892456","images/img_0126.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the 2nd inductor from the left to the 1st resistor from the top, how many components are included when both the start and end components are counted?","从从左到右第2个电感到从上到下第1个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001656","img_0126","train__d1_autockt_-554_png.rf.4cccaa0ae853ff949527efe4e1892456","images/img_0126.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 3rd resistor from the top to the 2nd inductor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从上到下第3个电阻到从左到右第2个电感的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_000998","img_0228","train__d1_autockt_-560_png.rf.5f86c26b11af110f8b145b2b72249dcf","images/img_0228.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the current source in the diagram to the 2nd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电流源到从左到右第2个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_001124","img_0228","train__d1_autockt_-560_png.rf.5f86c26b11af110f8b145b2b72249dcf","images/img_0228.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001460","img_0228","train__d1_autockt_-560_png.rf.5f86c26b11af110f8b145b2b72249dcf","images/img_0228.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 1st capacitor from the left, how many components are included when both the start and end components are counted?","从图中的电压源到从左到右第1个电容的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_002390","img_0228","train__d1_autockt_-560_png.rf.5f86c26b11af110f8b145b2b72249dcf","images/img_0228.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the current source in the diagram, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到图中的电流源的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","2","number"
"qa_v6f_001601","img_0041","train__d1_autockt_-562_png.rf.93022514a29bfd12d7159b1e68671744","images/img_0041.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the current source in the diagram, how many components are included when both the start and end components are counted?","从图中的电压源到图中的电流源的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
"qa_v6f_000578","img_0382","train__d1_autockt_-566_png.rf.b6d4d71ca20087885e39423cd20ee90e","images/img_0382.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the 1st inductor from the left to the 2nd resistor from the left, how many intermediate components must be traversed, excluding the start and end components?","从从左到右第1个电感到从左到右第2个电阻的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","1","number"
"qa_v6f_001397","img_0382","train__d1_autockt_-566_png.rf.b6d4d71ca20087885e39423cd20ee90e","images/img_0382.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 3rd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电压源到从左到右第3个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","3","number"
"qa_v6f_002195","img_0382","train__d1_autockt_-566_png.rf.b6d4d71ca20087885e39423cd20ee90e","images/img_0382.jpg","path","shortest_path_intermediate_count","medium","Along the shortest component path from the voltage source in the diagram to the 1st inductor from the left, how many intermediate components must be traversed, excluding the start and end components?","从图中的电压源到从左到右第1个电感的最短元件路径中，至少要经过几个中间元件（不含起点和终点）？","2","number"
"qa_v6f_001521","img_0184","train__d1_autockt_-567_png.rf.37966f21a58066fa87670790cd733f17","images/img_0184.jpg","path","shortest_path_component_count","medium","Along the shortest component path from the voltage source in the diagram to the 3rd resistor from the left, how many components are included when both the start and end components are counted?","从图中的电压源到从左到右第3个电阻的最短元件路径中，若包含起点和终点，共有几个元件？","2","number"
